junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr11|TM7SF2:64883707|VEGFB:64004658|rev|+	1	6.31656779739e-11	0	0	1
chr9|PRRC2B:134375575|NUP214:134010284|rev|+	7	7.54282586364e-48	0	0	7
chr19|PODNL1:14063930|RFX1:14080987|rev|-	0	0.0	1	6.58678904811e-08	1
chr21|BACE2:42629253|BACE2:42622678|rev|+	2	0.997154821478	0	0	2
chrX|SSX2B:52782379|SSX8:52655341|rev|+	1	6.09064726977e-06	0	0	1
chr12|MYL6:56553932|MYL6B:56551251|rev|+	0	0.0	1	5.06479879351e-08	1
chr15|NOP10:34633916|GOLGA8A:34677675|rev|-	2	8.88159663505e-20	0	0	2
chr5|ADRA1B:159344861|LOC285626:158774523|rev|+	1	5.91885642814e-11	0	0	1
chr17|TUBG2:40817580|TUBG1:40765866|rev|+	0	0.0	1	3.12084999414e-06	1
chr20|TPX2:30389603|HM13:30149436|rev|+	3	1.80696168235e-26	0	0	3
chrX|GAGE2C:49211863|GAGE2E:49195252|rev|+	1	0.00215102254751	0	0	1
chr16|QPRT:29706520|LAT:28996386|rev|+	1	2.62411570183e-09	0	0	1
chr19|GLTSCR2:48249040|DHX34:47885236|rev|+	0	0.0	1	0.990092961279	1
chr19|PGLS:17632097|SIN3B:16963879|rev|+	2	1.7907037228e-11	0	0	2
chr1|AGRN:985417|SAMD11:878632|rev|+	0	0.0	1	5.27236588376e-10	1
chr14|KTN1:56125332|KTN1:56122759|rev|+	1	0.966436718402	1	0.985165970002	1
chr20|C20orf112:31062403|C20orf112:31071385|rev|-	1	4.18199418408e-10	0	0	1
chr11|MYRF:61522914|TMEM132A:60699160|rev|+	0	0.0	1	1.03976186442e-10	1
chr11|EHBP1L1:65360116|ZFPL1:64854787|rev|+	1	5.69825234438e-11	0	0	1
chr12|ATXN2:111990083|ATXN2:111990781|rev|-	1	0.987020374249	0	0	1
chr6|TMEM14B:10755465|TMEM14C:10730847|rev|+	0	0.0	1	0.000369710962558	1
chr15|C15orf55:34643033|EMC4:34519893|rev|+	0	0.0	1	9.04666143453e-12	1
chr15|HERC2:28491026|FAM189A1:29421067|rev|-	1	2.52073680138e-09	0	0	1
chr14|ERH:69846839|SLC10A1:70243105|rev|-	1	1.4860450899e-10	0	0	1
chr1|PBXIP1:154916558|GON4L:155823597|rev|-	1	5.48284832483e-11	0	0	1
chr19|CAPNS1:36641255|CD22:35835953|rev|+	1	5.69825234438e-11	0	0	1
chr6|HLA-C:31238849|HLA-B:31323369|rev|-	0	0.0	1	0.00016084646679	1
chr17|RPL23A:27051374|SUPT6H:27000388|rev|+	0	0.0	1	1.03976186442e-10	1
chr5|NUDCD2:162880585|NUDCD2:162884086|rev|-	2	3.00616257564e-21	0	0	2
chr1|RPS6KC1:213224851|FLVCR1:213037066|rev|+	1	0.987990728862	0	0	1
chr7|SND1:127544872|SND1:127447537|rev|+	2	0.999850345478	0	0	2
chr1|MAN1A2:117984947|MAN1A2:117944807|rev|+	1	0.97590896366	1	0.988570949601	2
chr15|RTF1:41766900|RTF1:41730518|rev|+	0	0.0	1	0.988836617668	1
chr20|SALL4:50418817|ZFP64:50715126|rev|-	0	0.0	2	0.329026968988	2
chr16|LOC283856:56221514|FAM192A:57207781|rev|-	0	0.0	2	6.32114388951e-19	2
chr7|HNRNPA2B1:26232870|HNRNPA2B1:26232993|dup|-	0	0.0	2	0.999894616562	2
chr4|HNRNPD:83276456|HNRPDL:83346820|rev|-	5	6.71326026772e-08	0	0	5
chr17|YWHAE:1303340|CRK:1340449|rev|-	0	0.0	1	0.990267177955	1
chr7|CCDC136:128446449|SND1:127714553|rev|+	1	0.981242073367	0	0	1
chr9|SPTLC1:94793426|IPPK:95403064|rev|-	1	2.52073680138e-09	0	0	1
chr22|RRP7A:42910687|RRP7B:42972132|rev|-	1	0.189695486869	0	0	1
chr19|ZNF69:12014780|ZNF440:11942182|rev|+	0	0.0	1	0.000125125868813	1
chr7|GTF2IRD1:73927301|EIF4H:73609070|rev|+	1	0.97590896366	1	0.970062221121	1
chr6|NCOA7:126117943|RNF217:125366356|rev|+	0	0.0	1	1.04598149447e-10	1
chr19|AXL:41754725|AXL:41754418|rev|+	2	0.996579458104	2	0.999903567636	2
chr4|FAM193A:2721799|WHSC1:1902352|rev|+	0	0.0	3	3.17985011057e-30	3
chr12|VPS29:110929329|PPP1CC:111162569|rev|-	1	2.52073680138e-09	0	0	1
chr12|KRT76:53164782|KRT8:53291402|rev|-	0	0.0	1	1.03421608137e-10	1
chr5|PCDHGA1:140712672|ANKHD1:139884405|rev|+	0	0.0	1	9.04666143453e-12	1
chr4|AIMP1:107270381|ARHGEF38:106566344|rev|+	1	2.62411570183e-09	0	0	1
chr5|NSUN2:6599351|LOC442132:7304075|rev|-	1	5.48284832483e-11	0	0	1
chr3|SACM1L:45786900|LARS2:45588842|rev|+	1	7.84006701453e-10	0	0	1
chr16|SLC7A5P1:29624423|LOC595101:30317274|rev|-	1	0.983494484783	0	0	1
chr3|RPL29:52027643|NEK4:52802620|rev|-	2	7.00276314108e-21	0	0	2
chr18|CABLES1:20840434|RBBP8:20564848|rev|+	1	1.42022561636e-09	0	0	1
chr8|MCM4:48882617|MCM4:48878746|rev|+	0	0.0	1	2.67996514906e-12	1
chr11|CHEK1:125546150|SLC37A2:124958014|rev|+	1	5.91885642814e-11	0	0	1
chr12|A2M:9251976|PZP:9333728|rev|-	1	3.79338822772e-07	0	0	1
chr6|ME1:84025028|ME1:84061858|rev|-	0	0.0	1	0.989500682227	1
chr16|ZNF598:2052521|ABCA3:2350149|rev|-	1	2.52073680138e-09	0	0	1
chr11|AHNAK:62283373|EML3:62374571|rev|-	1	2.52073680138e-09	0	0	1
chr17|RAB5C:40289779|EZH1:40882936|rev|-	0	0.0	1	0.35589266922	1
chr2|MDH1:63834330|EHBP1:63220664|rev|+	1	1.4860450899e-10	0	0	1
chr1|SFPQ:35649200|CLSPN:36228082|rev|-	1	9.31363474405e-10	0	0	1
chr16|HCFC1R1:3073233|MEFV:3306627|rev|-	1	4.85985385211e-07	0	0	1
chr22|IGLL1:23917153|GUSBP11:23981129|rev|-	0	0.0	2	7.27551425874e-12	2
chr2|FHL2:106002817|FHL2:106002997|dup|-	0	0.0	1	0.481311775556	1
chr20|MYBL2:42338702|MYBL2:42333858|rev|+	0	0.0	2	1.08110473492e-20	2
chr1|KRTCAP2:155141883|GON4L:155792267|rev|-	1	2.62411570183e-09	0	0	1
chr10|CTBP2:126799558|CTBP2:126799662|dup|-	1	0.987449009607	1	0.990412257248	1
chr4|ZNF732:289817|ZNF721:438221|rev|-	0	0.0	1	3.13843877755e-11	1
chr2|CPS1:211540564|CPS1:211512586|rev|+	0	0.0	1	9.04666143453e-12	1
chr15|RBPMS2:65032094|VWA9:65877226|rev|-	1	5.48284832483e-11	0	0	1
chr2|CCDC141:179912010|CWC22:180858181|rev|-	0	0.0	1	1.03421608137e-10	1
chr16|DECR2:460784|HBA2:223123|rev|+	0	0.0	2	3.20640148011e-21	2
chr9|IARS:94972489|IARS:94985771|rev|-	1	3.07028357725e-07	0	0	1
chr17|TACO1:61678722|ACE:61555291|rev|+	1	7.09927179708e-09	0	0	1
chr1|CSRP1:201452657|RNU6-79:201736927|rev|-	1	0.000258617130795	0	0	1
chr19|DNMT1:10273342|DNMT1:10274036|rev|-	1	0.635174565359	0	0	1
chr2|ANKRD36:97877478|ANKRD36:97852934|rev|+	1	0.256162452478	0	0	1
chr2|RTN4:55199326|RTN4:55200334|dup|-	5	1.40652155275e-46	0	0	5
chrX|GAGE12I:49336827|GAGE10:49173641|rev|+	0	0.0	1	0.000759144535975	1
chr16|PIEZO1:88787573|VPS9D1:89783230|rev|-	1	6.44324193534e-11	0	0	1
chr3|ABHD14B:52007980|PBRM1:52595984|rev|-	0	0.0	1	8.15407514296e-11	1
chr22|SLC25A17:41165638|ST13:41240913|rev|-	3	1.80696168235e-26	0	0	3
chr12|TMEM116:112371689|TMEM116:112381173|rev|-	1	0.983496889823	0	0	1
chrX|HUWE1:53672262|HUWE1:53681075|rev|-	1	0.936287937128	0	0	1
chr1|CD46:207943707|CD46:207930358|rev|+	3	0.999998125521	0	0	3
chr5|GPX3:150407092|NDST1:149932774|rev|+	0	0.0	1	1.02820325183e-10	1
chr11|RRM1:4160106|RRM1:4144412|rev|+	5	1.2442707883e-43	0	0	5
chr12|PDE3A:20792891|PDE3A:20709593|rev|+	1	0.979538922332	0	0	1
chr6|HLA-J:29976954|HLA-A:29913010|rev|+	0	0.0	23	1.19078549416e-127	23
chr17|MIR3064:62496891|AMZ2P1:62964499|rev|-	0	0.0	1	4.10002691159e-07	1
chr19|PIP5K1C:3642904|EEF2:3983016|rev|-	0	0.0	1	8.0000273311e-13	1
chr7|GTF2IRD2:74219117|LOC100093631:74607949|rev|-	0	0.0	1	3.96143198884e-08	1
chr16|DNAJA2:46989273|NETO2:47117712|rev|-	1	1.89262337719e-07	0	0	1
chr2|CRIM1:36623930|CRIM1:36623756|dup|+	2	0.999759789491	2	0.998154628167	3
chr2|AGPS:178285086|AGPS:178284996|dup|+	1	0.967590989748	1	0.143667591496	1
chr20|GTSF1L:42355055|ADA:43248488|rev|-	0	0.0	1	2.69260023346e-12	1
chr19|PPFIA3:49645372|PPFIA3:49632104|rev|+	1	0.97590896366	1	0.986887288592	1
chr19|MUC16:8976738|MUC16:8987112|rev|-	0	0.0	1	8.71847019654e-10	1
chr1|MAN1A2:118045592|MAN1A2:118003110|rev|+	1	0.986418624788	0	0	1
chr19|MUC16:9000146|MUC16:9005731|rev|-	0	0.0	1	1.52955484906e-05	1
chr10|ZNF33B:43127742|ZNF239:44053619|rev|-	0	0.0	1	1.03976186442e-10	1
chr6|HLA-A:29910403|HLA-H:29855731|rev|+	6	1.45064626023e-34	5	3.04480016803e-32	13
chr15|GOLGA8A:34678825|GOLGA8B:34824200|rev|-	4	0.106576519425	0	0	4
chr17|PIGW:34895150|TAF15:34165427|rev|+	1	2.62411570183e-09	0	0	1
chr6|OGFRL1:72011973|SMAP1:71508359|rev|+	1	3.07028357725e-07	0	0	1
chr6|CPNE5:36713164|MTCH1:36936750|rev|-	0	0.0	1	3.06791968801e-11	1
chr15|GOLGA8A:34674351|GOLGA8B:34820490|rev|-	0	0.0	1	0.00130555384582	1
chr1|FHL3:38462441|RRAGC:39311759|rev|-	1	4.35601309986e-11	0	0	1
chr17|VMP1:57814904|CLTC:57724758|rev|+	0	0.0	1	1.16485574049e-11	1
chr1|SHC1:154934773|GON4L:155755165|rev|-	1	1.71340660196e-09	0	0	1
chr18|DYM:46570171|DYM:46784863|rev|-	1	9.1582197012e-11	0	0	1
chr16|VPS35:46693588|DNAJA2:47005484|rev|-	1	2.58659377931e-07	0	0	1
chr8|RECQL4:145740319|RPL8:146017525|rev|-	0	0.0	1	3.06791968801e-11	1
chr11|PRDM10:129801996|SNX19:130750701|rev|-	0	0.0	1	2.91619917463e-11	1
chr7|COA1:43688198|URGCP:43918859|rev|-	0	0.0	1	2.70414807268e-12	1
chr13|DLEU1:50679433|SETDB2:50050611|rev|+	1	5.69825234438e-11	0	0	1
chr12|CKAP4:106631658|LOC100287944:106901588|rev|-	1	2.62969764479e-10	0	0	1
chr19|MUC16:9017345|MUC16:9019635|rev|-	0	0.0	1	0.496702446649	1
chr3|DOCK3:51246293|SEMA3B:50311793|rev|+	0	0.0	1	3.93398777707e-09	1
chr2|R3HDM1:136482839|R3HDM1:136389430|rev|+	1	5.69825234438e-11	0	0	1
chr3|TKT:53274266|TKT:53276258|rev|-	1	0.978037438054	0	0	1
chr11|CCDC84:118886455|CXCR5:118754474|rev|+	1	2.41336095449e-07	0	0	1
chr17|SEPT9:75398785|SEPT9:75398140|dup|+	1	0.987130632066	0	0	1
chrX|HCFC1:153213007|MPP1:154018297|rev|-	1	2.52073680138e-09	0	0	1
chr1|LMNA:156105103|DAP3:155698832|rev|+	0	0.0	1	3.50289492092e-10	1
chr12|GPRC5A:13062105|CREBL2:12788710|rev|+	0	0.0	3	0.999998982579	3
chr7|NSUN5P2:72419206|NSUN5:72717521|rev|-	1	0.987793583846	0	0	1
chr1|ATAD3A:1455686|ATAD3C:1387744|rev|+	0	0.0	1	5.72137785841e-05	1
chr14|APOPT1:104053701|APOPT1:104037959|rev|+	1	0.987820249849	0	0	1
chr11|CTNND1:57529518|SMTNL1:57310113|rev|+	12	1.0	13	1.0	25
chr3|OGG1:9792107|BRPF1:9787983|rev|+	2	0.99984780783	0	0	2
chr1|PLEKHM2:16047883|KAZN:15386667|rev|+	0	0.0	1	2.67996514906e-12	1
chr1|KDM1A:23408859|ZBTB40:22837671|rev|+	1	2.72996506938e-09	0	0	1
chr12|TUBA1B:49523282|TUBA1A:49580241|rev|-	1	0.858246118217	0	0	1
chr3|PTPN23:47449980|NBEAL2:47045984|rev|+	0	0.0	1	1.03976186442e-10	1
chr7|PUS7:105162498|EFCAB10:105209737|rev|-	1	5.69825234438e-11	0	0	1
chr22|SEC14L3:30867146|SEC14L4:30899739|rev|-	0	0.0	1	1.82232062106e-05	1
chr12|PFDN5:53693234|EIF4B:53410256|rev|+	1	4.59106589946e-08	0	0	1
chr22|ST13:41220600|ST13:41240913|rev|-	3	6.94485399464e-27	0	0	3
chr19|PSG6:43421880|PSG4:43708403|rev|-	1	6.23257668465e-09	0	0	1
chr1|SLFNL1-AS1:41494384|CTPS1:41454265|rev|+	3	0.999990954345	1	0.985564373637	4
chr13|LAMP1:113977741|SPACA7:113086757|rev|+	1	7.56737257151e-11	0	0	1
chr16|AARS:70286296|HYDIN:71220821|rev|-	1	1.14605253806e-09	0	0	1
chr16|WDR90:711172|WDR90:701826|rev|+	0	0.0	1	6.58678904811e-08	1
chr14|CDKL1:50862418|NIN:51210247|rev|-	1	1.71340660196e-09	0	0	1
chr19|COPE:19030031|SUGP2:19121151|rev|-	2	0.999708164583	4	0.999999984476	6
chr11|CTNND1:57529591|SMTNL1:57310113|rev|+	2	0.999665808916	0	0	2
chr6|CDYL:4892613|CDYL:4891946|dup|+	0	0.0	1	0.989838139027	1
chr16|VWA3A:22109016|TMEM159:21181757|rev|+	0	0.0	1	7.93335860823e-13	1
chr5|RNF145:158621723|RNF145:158630664|rev|-	1	0.854197301602	0	0	1
chr22|ATXN10:46136418|ATXN10:46134610|rev|+	0	0.0	1	0.989079641662	1
chr17|P2RX5:3591305|P2RX1:3801843|rev|-	1	2.62411570183e-09	0	0	1
chr8|HRSP12:99114566|HRSP12:99118234|rev|-	1	5.48284832483e-11	0	0	1
chr16|KAT8:31142221|ZNF48:30406739|rev|+	1	5.69825234438e-11	0	0	1
chr4|ANXA5:122591108|ANXA5:122602916|rev|-	0	0.0	1	0.985564373637	1
chrX|GAGE2A:49358846|GAGE12J:49185749|rev|+	0	0.0	1	0.521475763505	1
chr12|KRT78:53240547|KRT8:53294467|rev|-	0	0.0	1	4.05399208995e-11	1
chr3|RHOA:49396578|MST1:49724911|rev|-	1	7.75396441715e-11	0	0	1
chr20|RNF114:48570422|ARFGEF2:47630100|rev|+	2	7.45270932074e-18	0	0	2
chr12|GPRC5A:13044598|CREBL2:12788710|rev|+	2	0.997207791703	3	0.999994262407	3
chr11|APLNR:57001051|SSRP1:57100329|rev|-	0	0.0	1	1.03421608137e-10	1
chr3|C3orf17:112721291|SPICE1:113164207|rev|-	1	7.4258303723e-09	0	0	1
chr11|SAC3D1:64812300|STIP1:63964742|rev|+	1	1.04876869825e-09	0	0	1
chr1|TOMM20:235272657|RBM34:235299085|rev|-	1	3.72361723007e-10	0	0	1
chr1|TRIM46:155157447|UBAP2L:154197559|rev|+	0	0.0	1	5.79447097108e-08	1
chr1|KRTCAP2:155141883|YY1AP1:155650247|rev|-	1	2.08229068091e-09	0	0	1
chr10|VIM:17279592|PTER:16526335|rev|+	1	1.78332968601e-09	0	0	1
chr9|ANP32B:100774754|ANP32B:100773552|rev|+	1	0.0715680572665	1	3.96069846773e-09	2
chr12|NCOR2:124915160|SCARB1:125271049|rev|-	0	0.0	1	7.96824554166e-13	1
chr19|SAMD1:14199879|DDX39A:14524036|rev|-	0	0.0	1	1.04482897141e-10	1
chr6|HLA-J:29976239|HLA-A:29912276|rev|+	0	0.0	1	6.58678904811e-08	2
chr1|TAGLN2:159887902|CD244:160801217|rev|-	6	2.80312841256e-61	0	0	6
chr11|LDHAL6A:18497186|LDHA:18425240|rev|+	0	0.0	4	1.5119876064e-39	4
chrX|SAGE1:134990388|SAGE1:134988182|rev|+	0	0.0	1	0.0417293481324	1
chr17|PCYT2:79863975|FASN:80039719|rev|-	0	0.0	1	8.0000273311e-13	1
chr20|PHF20:34389527|PHF20:34389412|dup|+	1	0.957886438109	0	0	1
chr4|FGF2:123797579|FGF2:123797475|dup|+	1	0.973453453573	1	0.987634986752	1
chr16|LITAF:11647388|LITAF:11650591|rev|-	0	0.0	1	1.17635688167e-11	1
chr3|MUC13:124653504|OSBPL11:125266436|rev|-	1	2.52073680138e-09	0	0	1
chr5|MCCC2:70954530|BDP1:70818115|rev|+	1	0.00109046429327	0	0	1
chr9|UBAP2:33971648|UBAP2:33996331|rev|-	0	0.0	1	0.990329127794	1
chrX|WDR44:117532433|WDR44:117526594|rev|+	2	0.999453358017	2	0.988278506464	2
chr7|SKAP2:26883648|SKAP2:26883756|dup|-	1	0.950450145483	1	0.989976319947	1
chr1|NBPF24:147576819|NBPF14:148011056|rev|-	0	0.0	1	0.701627850124	1
chr1|RERE:8421822|ENO1:8925541|rev|-	0	0.0	1	8.0000273311e-13	1
chr15|ETFA:76584771|TSPAN3:77339269|rev|-	0	0.0	1	0.990329127794	1
chr16|MT1X:56717142|MT1L:56652500|rev|+	1	0.000234999927103	0	0	1
chr19|MUC16:8995953|MUC16:9024199|rev|-	0	0.0	1	1.54807205011e-06	1
chr1|ACOT7:6453316|PLEKHG5:6556629|rev|-	2	0.400529464374	2	0.99987572717	4
chr17|C17orf104:42739839|TMUB2:42266302|rev|+	0	0.0	1	7.93335860823e-13	1
chr21|APP:27484295|APP:27484463|dup|-	0	0.0	2	0.999897308111	2
chr9|POLE3:116169517|AMBP:116836432|rev|-	1	5.48284832483e-11	0	0	1
chr6|MAPK14:36068044|RPL10A:35436575|rev|+	0	0.0	1	0.000184698721122	1
chr19|MUC16:9016980|MUC16:9019340|rev|-	0	0.0	1	4.65012562462e-08	1
chr20|WFDC13:44333233|DBNDD2:44037099|rev|+	0	0.0	1	7.96824554166e-13	1
chr10|ASCC1:73862607|MICU1:74326552|rev|-	0	0.0	4	1.46932748102e-35	4
chrX|UBA1:47072580|UBA1:47072388|dup|+	0	0.0	1	2.74489172462e-12	1
chr2|TRIP12:230631929|SP110:231048356|rev|-	1	2.55058133638e-07	0	0	1
chr12|A2M:9230296|PZP:9310437|rev|-	1	1.29654739914e-10	0	0	1
chr1|OAZ3:151740709|SETDB1:150921845|rev|+	0	0.0	1	8.02864802473e-13	1
chr6|HLA-A:29911320|HLA-G:29797194|rev|+	0	0.0	1	2.30370484536e-10	1
chr1|ELOVL1:43833585|KDM4A-AS1:44166423|rev|-	1	1.36063010356e-09	0	0	1
chr7|PMS2L2:74982815|PMS2P3:75141745|rev|-	2	4.95580367702e-08	0	0	2
chr1|NBPF10:145341821|NBPF10:145323653|rev|+	1	0.209917361539	0	0	1
chr16|TXNDC11:11836332|RSL1D1:11941663|rev|-	1	0.986740368679	0	0	1
chr11|LDHC:18467880|LDHA:18428663|rev|+	0	0.0	22	4.16067651897e-130	22
chr1|EPS15:51984870|NRD1:52306186|rev|-	0	0.0	1	0.987970214502	1
chr5|SPINK5:147504503|SPINK5:147484514|rev|+	1	3.35764990646e-09	0	0	1
chrX|HUWE1:53579598|HUWE1:53592200|rev|-	0	0.0	1	3.48272466251e-10	1
chr3|TATDN2:10320146|CRELD1:9984760|rev|+	1	5.36502176804e-11	0	0	1
chr12|ZNF26:133584118|PGAM5:133294575|rev|+	0	0.0	1	1.90303693186e-11	1
chr16|SLX1B:29469336|ATXN2L:28848048|rev|+	0	0.0	2	1.43150613493e-23	2
chr2|ALPI:233320976|ALPP:233243680|rev|+	1	3.07028357725e-07	0	0	1
chr4|LARP1B:129019485|LARP1B:128995614|rev|+	0	0.0	1	0.989546331371	1
chr14|ACIN1:23527773|AP1G2:24037279|rev|-	1	0.00146213568497	0	0	1
chr1|NPR1:153666468|SPRR1A:152957687|rev|+	1	2.62411570183e-09	0	0	1
chr5|CCT5:10263426|CCT5:10254785|rev|+	0	0.0	1	3.05133289609e-11	1
chr10|AKR1C4:5242311|AKR1C3:5139625|rev|+	0	0.0	1	0.00443020264829	1
chr12|KRT80:52579162|KRT6A:52884956|rev|-	1	1.35459251862e-09	0	0	1
chr3|TFG:100455548|TFG:100432486|rev|+	0	0.0	1	7.93335860823e-13	1
chr6|C6orf62:24714545|C6orf62:24716552|rev|-	1	0.982062741548	1	0.990401868827	1
chr1|UBQLN4:156011662|MEF2D:156438812|rev|-	0	0.0	1	9.09243371356e-12	1
chr1|ADCK3:227149263|PSEN2:227058962|rev|+	0	0.0	1	9.04666143453e-12	1
chr6|CYB5R4:84627784|RWDD2A:83905313|rev|+	0	0.0	1	1.02820325183e-10	1
chr17|RARA:38506177|ERBB2:37876039|rev|+	1	1.54410643696e-10	0	0	1
chr4|FAT1:187584452|FAT1:187584767|dup|-	0	0.0	1	0.990401868827	1
chr17|ATXN7L3:42269172|UBTF:42288699|rev|-	1	1.95407385096e-10	0	0	1
chr10|AKR1C4:5247797|AKR1C1:5011013|rev|+	0	0.0	1	3.14510033129e-06	1
chr1|FAM129A:184760165|FAM129A:184767324|rev|-	1	2.62411570183e-09	0	0	1
chr20|CBFA2T2:32228337|MAPRE1:31436477|rev|+	0	0.0	1	1.03976186442e-10	1
chr16|SLC9A5:67291016|TMEM208:67262878|rev|+	0	0.0	1	2.14252995789e-09	1
chr12|DNAJC22:49741334|TROAP:49724996|rev|+	0	0.0	1	8.0000273311e-13	1
chr6|HLA-A:29912174|HLA-F:29693223|rev|+	0	0.0	1	3.57775669402e-10	1
chrX|TCEAL8:102507922|H2BFXP:103315414|rev|-	1	6.54866159706e-09	0	0	1
chr3|CP:148899791|PFN2:149684373|rev|-	0	0.0	1	8.11071364821e-11	1
chr15|COMMD4:75632614|GOLGA6D:75583506|rev|+	1	1.85492482825e-09	0	0	1
chr5|PTTG1:159855746|TTC1:159462146|rev|+	1	2.62411570183e-09	0	0	1
chr2|SNRNP200:96940073|KANSL3:97275299|rev|-	1	2.62411570183e-09	0	0	1
chr4|GPR125:22388996|MIR548AJ2:23200453|rev|-	1	2.94012668544e-07	0	0	1
chr7|CCZ1:5965603|OCM:5925694|rev|+	1	2.62411570183e-09	0	0	1
chrX|GAGE12I:49339776|GAGE2E:49195252|rev|+	1	0.175459743868	0	0	1
chr1|SDHC:161310445|NDUFS2:161176196|rev|+	1	0.98809304491	0	0	1
chr17|LINC00483:48844234|SPAG9:49067233|rev|-	0	0.0	1	3.96069846773e-09	1
chr19|CERS1:18994895|COPE:19014232|rev|-	0	0.0	1	1.03421608137e-10	1
chr7|PDIA4:148711995|PDIA4:148716289|rev|-	0	0.0	1	9.31771394456e-12	1
chr7|GTF2I:74160750|GTF2I:74143123|rev|+	1	0.286144451218	0	0	1
chr17|SP2:46000640|KPNB1:45730059|rev|+	0	0.0	1	3.06791968801e-11	1
chr21|C21orf59:33973983|SYNJ1:34042682|rev|-	2	2.04160285009e-20	0	0	2
chr6|DDR1:30858897|DDR1:30856464|rev|+	0	0.0	2	2.60777350829e-14	2
chr9|SNX30:115637267|MIR4668:114694379|rev|+	1	1.04876869825e-09	0	0	1
chr15|RPS17:82823287|RPS17L:83207122|rev|-	1	0.00401028112247	1	0.00652724239712	2
chr20|RBM39:34312491|RBM39:34320057|rev|-	2	2.16445739082e-13	0	0	2
chr11|LOC643733:104788839|CASP4:104825728|rev|-	0	0.0	1	3.5531629313e-10	1
chr10|GRID1:88123697|GRID1:88123853|dup|-	2	0.999010314865	1	0.988963715367	2
chr12|TMBIM6:50158717|SPATS2:49888523|rev|+	1	5.0723709691e-07	0	0	1
chr19|MUC16:8999391|MUC16:9002188|rev|-	0	0.0	1	1.65444079219e-05	1
chr6|BTN3A3:26440876|BTN3A2:26368202|rev|+	1	0.474191331566	1	0.400389015027	1
chr11|ALG9:111706887|ALG9:111709101|rev|-	0	0.0	2	0.999851781629	2
chr1|SUCO:172544763|PRRC2C:171556141|rev|+	0	0.0	4	3.92142916805e-40	4
chr11|CPT1A:68540732|CPT1A:68552478|rev|-	1	1.4860450899e-10	0	0	1
chr7|DPY19L1P1:32621183|RP9:33136974|rev|-	0	0.0	2	1.41719349388e-10	2
chr7|PHF14:11030474|PHF14:11021998|rev|+	1	0.988050824455	1	0.989852482524	1
chr12|MANSC1:12482217|GPR19:12815404|rev|-	1	2.21622773944e-07	0	0	1
chrX|EMD:153609883|ATP2B3:152814954|rev|+	1	2.25470212971e-09	0	0	1
chr8|LOC729732:12438336|LOC729732:12459363|rev|-	0	0.0	1	4.62054619496e-08	1
chr7|LAMB1:107564245|NRCAM:107799986|rev|-	2	6.35411405387e-18	0	0	2
chr1|NES:156643245|CRABP2:156670844|rev|-	0	0.0	1	2.69260023346e-12	1
chr9|PPP2R4:131904831|DOLPP1:131846946|rev|+	0	0.0	2	0.999816911351	2
chr1|MAP7D1:36646441|ZMYM4:35790960|rev|+	1	1.54410643696e-10	0	0	1
chr21|ATP5J:27107625|APP:27347541|rev|-	0	0.0	1	7.96824554166e-13	1
chr4|SETD7:140427191|CLGN:141313532|rev|-	1	5.28970846102e-07	0	0	1
chr14|SCFD1:31119856|G2E3:31071204|rev|+	0	0.0	1	0.000320009628895	1
chr22|XBP1:29190547|THOC5:29939531|rev|-	1	1.0230673527e-10	0	0	1
chr2|RTN4:55199326|SMEK2:55806917|rev|-	7	4.68109537625e-51	1	1.69195023908e-11	7
chrX|GAGE1:49373139|GAGE2E:49304030|rev|+	1	1.04876869825e-09	0	0	1
chr3|BRK1:10168874|FANCD2:10114936|rev|+	1	3.87285019568e-10	0	0	1
chr7|PEG10:94299006|COL1A2:94059558|rev|+	4	3.56421532744e-34	0	0	4
chr5|SPINK5:147481471|SPINK5:147480917|rev|+	0	0.0	1	0.00136290176993	1
chr17|INCA1:4899100|C1QBP:5338286|rev|-	0	0.0	3	4.80985009462e-05	3
chr9|MRPL41:140447007|GRIN1:140042603|rev|+	1	7.84006701453e-10	0	0	1
chr19|RAB3A:18314705|FKBP8:18652805|rev|-	0	0.0	1	0.990336682487	1
chr18|RIOK3:21063099|RBBP8:20564848|rev|+	4	4.74167653571e-35	0	0	4
chr17|C17orf49:6920333|TXNDC17:6545072|rev|+	0	0.0	1	1.31895132253e-08	1
chr1|EPRS:220161931|EPRS:220162165|dup|-	0	0.0	1	6.58678904811e-08	1
chr1|MAN1A2:117963271|MAN1A2:117944807|rev|+	0	0.0	2	0.999775269165	2
chr6|PCMT1:150123667|TAB2:149699153|rev|+	1	1.4860450899e-10	0	0	1
chr2|SMEK2:55775513|SMEK2:55806917|rev|-	1	2.58659377931e-07	0	0	1
chr6|PACSIN1:34494145|ITPR3:33644544|rev|+	0	0.0	1	7.93335860823e-13	1
chr11|CTNND1:57529518|SMTNL1:57313353|rev|+	1	0.984682085122	0	0	1
chr1|GALNT2:230386306|GALNT2:230338882|rev|+	1	0.988102344253	0	0	1
chr2|GIGYF2:233712281|ALPP:233244473|rev|+	0	0.0	1	7.96824554166e-13	1
chr12|IFT81:110570441|IFT81:110566754|rev|+	0	0.0	2	0.999901951628	2
chr11|CLNS1A:77340807|INTS4:77649871|rev|-	0	0.0	1	3.93398777707e-09	1
