junction	numReads	p_predicted	p_value
chr16|BCKDK:31121104|BCKDK:31120367|rev|+	3	0.081034496280589	0.093717648509649
chr16|BFAR:14738466|BFAR:14738130|dup|+	5	0.839682970266146	6.71399795160635e-09
chr16|C16orf13:684428|C16orf13:684644|dup|-	2	0.984312529502683	2.06566400779194e-09
chr16|C16orf13:684428|C16orf13:685340|rev|-	2	0.987729850604535	4.76045279518945e-10
chr16|C16orf13:684428|C16orf13:685774|rev|-	4	0.000571811039268424	0.136799415487109
chr16|C16orf58:31503517|C16orf58:31505108|rev|-	3	0.992945359766502	7.40640024145254e-14
chr16|C16orf58:31504298|C16orf58:31519199|rev|-	6	0.978570098464487	1.27689001283744e-17
chr16|C16orf58:31510622|C16orf58:31510846|rev|-	1	0.154547170037502	0.228079261371673
chr16|C16orf62:19663412|C16orf62:19627435|rev|+	1	0.833914388644976	0.00260699666630598
chr16|C16orf62:19663412|C16orf62:19653717|rev|+	3	0.73180870084014	0.000109990593129459
chr16|C16orf62:19693712|C16orf62:19653717|rev|+	3	0.999107895838649	2.49559447238433e-21
chr16|C16orf62:19702793|C16orf62:19627435|rev|+	3	0.998118602238266	2.00212921321173e-18
chr16|C16orf62:19702793|C16orf62:19680481|rev|+	3	1.33888523060847e-09	0.157962796769544
chr16|C16orf62:19712485|C16orf62:19653717|rev|+	3	7.97218628569868e-09	0.157962796769544
chr16|CA5A:87921624|CA5A:87936126|rev|-	4	0.0160637287605716	0.120840780701128
chr16|CARHSP1:8946801|CARHSP1:8949183|dup|-	4	0.977288241927609	1.57904649977004e-12
chr16|CARHSP1:8946801|CARHSP1:8962248|rev|-	8	6.22895230477603e-08	0.0967320626070857
chr16|CARHSP1:8952206|CARHSP1:8952329|dup|-	5	0.967259317695365	1.17795919680469e-13
chr16|CARHSP1:8952206|CARHSP1:8953192|rev|-	5	0.000219178615842112	0.122357344355853
chr16|CBFB:67116242|CBFB:67070541|rev|+	3	0.0265587312437803	0.145420575539311
chr16|CCNF:2493801|CCNF:2489353|rev|+	4	0.999912327515758	9.55418072591867e-36
chr16|CCNF:2498979|CCNF:2481130|rev|+	3	0.96564701289902	2.55140529808742e-09
chr16|CDIPT:29869677|C16orf93:30770422|rev|-	1	1.73863361271581e-08	0.273599589710528
chr16|CDIPT:29869677|CDIPT:29870655|dup|-	6	1.69212485671868e-11	0.111696564770937
chr16|CDIPT:29871901|CDIPT:29872580|rev|-	6	0.998317891813143	2.64259367654346e-28
chr16|CDK10:89760640|CDK10:89759805|rev|+	3	0.000536356190044152	0.157962789339566
chr16|CDT1:88875666|CDT1:88870185|rev|+	7	0.0285497647926757	0.00580157614710313
chr16|CDT1:88875666|CDT1:88870952|rev|+	6	0.964282341219495	8.85319890147116e-16
chr16|CDT1:88875666|CDT1:88871847|rev|+	2	0.915060174687519	1.19684699237351e-05
chr16|CDT1:88875666|CDT1:88872893|rev|+	4	0.992853352599065	2.68932315188678e-16
chr16|CENPN:81053881|CENPN:81050930|rev|+	2	0.0371609824510727	0.186406142930409
chr16|CES2:66973261|CES2:66968373|rev|+	4	0.988219619225568	1.32946566956232e-14
chr16|CES2:66973261|CES2:66971939|rev|+	3	0.302451530873231	0.0138117946646166
chr16|CES2:66975751|CES2:66971939|rev|+	1	0.313801884388384	0.142431446458552
chr16|CHD9:53191453|CHD9:53088944|rev|+	3	0.0341960843140692	0.138156945193029
chr16|CHD9:53308214|CHD9:53288349|rev|+	3	0.0207307710952364	0.150353195014141
chr16|CIRH1A:69177292|CIRH1A:69170598|rev|+	5	0.206505585810531	0.0012853385656643
chr16|CIRH1A:69177292|CIRH1A:69173727|rev|+	4	0.144809990124238	0.0171875794001834
chr16|CIRH1A:69177292|CIRH1A:69177080|dup|+	6	0.972238648790942	1.12302506304242e-16
chr16|CIRH1A:69197081|CIRH1A:69171703|rev|+	1	0.912266946302666	0.000290467783668592
chr16|CIRH1A:69197081|CIRH1A:69189773|rev|+	3	0.0344480304246774	0.137908152391279
chr16|CIRH1A:69199429|CIRH1A:69189773|rev|+	4	0.549569242678181	0.000122833072197512
chr16|CIRH1A:69201088|CIRH1A:69189773|rev|+	2	0.428269557493602	0.0233059519326015
chr16|CIRH1A:69201088|CIRH1A:69199243|rev|+	5	0.0273963096592165	0.0570655403609692
chr16|CLCN7:1503834|CLCN7:1506207|rev|-	1	0.448915948236374	0.0819530076056857
chr16|CLCN7:1503834|CLCN7:1511675|rev|-	3	0.000148291264015265	0.15796279676678
chr16|CLEC16A:11118778|CLEC16A:11096930|rev|+	1	0.00494693207374964	0.273598932750633
chr16|CLEC16A:11118778|CLEC16A:11114049|rev|+	5	0.999993155374326	1.03657380241497e-55
chr16|CLEC16A:11145498|CLEC16A:11114049|rev|+	2	0.901828992562451	2.2624401325352e-05
chr16|CLEC16A:11154879|CLEC16A:11114049|rev|+	3	0.95697138062381	9.43786372669821e-09
chr16|CLEC16A:11220003|CLEC16A:11114049|rev|+	3	0.871162573347358	3.21222759778153e-06
chr16|CLEC16A:11220003|CLEC16A:11214471|rev|+	2	0.891657956635622	3.46157382280417e-05
chr16|CLEC16A:11220201|CLEC16A:11145369|rev|+	1	0.907237943216846	0.000356031522651686
chr16|CLEC16A:11276046|CLEC16A:11214471|rev|+	6	0.999711059828203	2.72640734438021e-37
chr16|CLN3:28488599|CLN3:28500707|rev|-	3	0.128136225624668	0.061878352564486
chr16|CLN3:28488599|CLN3:28502881|rev|-	1	0.728582837631516	0.0117312050777013
chr16|CLN3:28498776|CLN3:28500707|rev|-	4	0.0361742223118483	0.087600979033784
chr16|CLN3:28499911|CLN3:28500707|rev|-	3	0.000172583195222646	0.157962796761911
chr16|CLUAP1:3556415|CLUAP1:3554719|rev|+	6	0.404285947838514	3.58148146330279e-06
chr16|CLUAP1:3573299|CLUAP1:3556330|rev|+	3	0.0214631009191179	0.149775605519519
chr16|CMTM3:66643906|CMTM3:66642211|rev|+	4	0.911242347532958	1.02887211742859e-08
chr16|CMTM4:66648652|CCDC79:66789066|rev|-	1	1.67605401175115e-07	0.273599589710528
chr16|CNOT1:58555086|CNOT1:58594266|rev|-	7	0.000505972579269992	0.102718188054278
chr16|CNOT1:58557273|CNOT1:58594266|rev|-	5	1.67365587331755e-08	0.122357456241758
chr16|CNOT1:58562378|CNOT1:58594266|rev|-	3	0.511347704925547	0.00199324330463756
chr16|CNOT1:58565861|CNOT1:58594266|rev|-	6	9.89686856275406e-06	0.111696564770885
chr16|CNOT1:58566135|CNOT1:58594266|rev|-	6	6.87219758681995e-05	0.111696553680167
chr16|CNOT1:58568050|CNOT1:58568299|dup|-	5	0.999894055508077	9.23416384291203e-39
chr16|CNOT1:58571794|CNOT1:58594266|rev|-	7	0.999999194725224	5.24185593081025e-83
chr16|CNOT1:58572061|CNOT1:58594266|rev|-	5	0.0483521823711197	0.0305987691984416
chr16|CNOT1:58575404|CNOT1:58594266|rev|-	6	1.537583426866e-07	0.111696564770937
chr16|CNOT1:58577510|CNOT1:58621782|rev|-	5	8.23294493578107e-05	0.122357455698252
chr16|CNOT1:58581089|CNOT1:58594266|rev|-	7	0.474219912932791	2.78099992004737e-08
chr16|CNOT1:58589687|CNOT1:58594266|rev|-	3	3.66212825418342e-06	0.157962796769544
chr16|CNOT1:58594115|CNOT1:58594266|dup|-	5	0.999566658163305	2.63306207163063e-31
chr16|CNOT1:58594115|CNOT1:58608664|rev|-	3	0.776682746217463	4.6149162445398e-05
chr16|CNOT1:58594115|CNOT1:58609033|rev|-	5	0.00011740830174997	0.122357452068305
chr16|CNOT1:58594115|CNOT1:58610486|rev|-	3	0.0145470851102547	0.154563682856875
chr16|CNOT1:58594115|CNOT1:58616807|rev|-	2	0.0226765259754726	0.191399865041991
chr16|CNOT1:58594115|CNOT1:58619410|rev|-	5	8.27186240153966e-11	0.122357456241758
chr16|CNOT1:58594115|CNOT1:58620652|rev|-	7	2.02402107586935e-06	0.10341092474048
chr16|CNOT1:58594115|CNOT1:58621782|rev|-	3	3.48184348931452e-07	0.157962796769544
chr16|CNOT1:58594115|CNOT1:58633415|rev|-	4	0.00679168590565876	0.134118614703156
chr16|CNOT1:58610366|CNOT1:58617086|rev|-	4	0.999800176982467	1.78379714424608e-31
chr16|COG4:70514471|COG4:70548412|rev|-	4	0.211340884692002	0.00740166530472938
chr16|COG4:70516631|COG4:70548412|rev|-	7	0.0125632030921692	0.0233995171035178
chr16|COG7:23403700|COG7:23415155|rev|-	3	0.0204639943077692	0.150560044652714
chr16|COG7:23403700|COG7:23421681|rev|-	4	0.97878638190566	9.78236915401155e-13
chr16|COG7:23403700|COG7:23428442|rev|-	3	0.992873434532766	7.97738297092967e-14
chr16|COG7:23415014|COG7:23428442|rev|-	5	0.000471275692726797	0.122353672740421
chr16|COG7:23428287|COG7:23428442|dup|-	4	0.000191909950392351	0.136799793658889
chr16|COG7:23428287|COG7:23446039|rev|-	4	0.00474788572096473	0.135744458351813
chr16|CORO7:4409296|CORO7:4412739|rev|-	2	0.47757024212247	0.0164568113691523
chr16|CORO7:4462356|CORO7:4463405|rev|-	4	0.999817781891176	6.13359549438641e-32
chr16|COTL1:84599203|COTL1:84600561|dup|-	9	3.16252476721656e-06	0.0911998631844013
chr16|COX4I1:85840607|COX4I1:85839338|rev|+	3	0.598018955527092	0.000758964508860231
chr16|COX4I1:85840607|COX4I1:85840343|dup|+	7	0.839860767458424	6.53576731925325e-13
chr16|CPNE7:89657466|CPNE7:89650104|rev|+	5	0.291888770058532	0.000345371331051407
chr16|CPNE7:89662011|CPNE7:89643946|rev|+	6	1.42944893087031e-06	0.111696564770937
chr16|CPNE7:89662011|CPNE7:89650435|rev|+	1	0.833914388644976	0.00260699666630598
chr16|CRAMP1L:1676167|CRAMP1L:1664640|rev|+	4	0.000554151741926065	0.136799468143519
chr16|CRAMP1L:1691188|CRAMP1L:1682212|rev|+	1	0.00589073291008204	0.273598092930123
chr16|CRAMP1L:1710064|CRAMP1L:1709886|dup|+	3	0.0814639110583769	0.0933648533083337
chr16|CREBBP:3801726|CREBBP:3820987|rev|-	5	0.0151194329935063	0.0855739234005161
chr16|CREBBP:3843386|CREBBP:3901010|rev|-	2	0.988902356004065	2.57114750220258e-10
chr16|CREBBP:3860603|CREBBP:3901010|rev|-	5	0.001395184417869	0.122142899498903
chr16|CREBBP:3860603|CREBBP:3930121|rev|-	3	0.999296523483096	2.64736357107385e-22
chr16|CREBBP:3900297|CREBBP:3901010|dup|-	4	0.000168011154585052	0.136799794307118
chr16|CYB5B:69458760|CYB5B:69458497|dup|+	4	0.544124599099322	0.000132321461667362
chr16|CYBA:88709696|CYBA:88714522|rev|-	3	0.015874950887506	0.153774171154257
chr16|DBNDD1:90071278|DBNDD1:90072900|dup|-	7	1.44417876663834e-14	0.10341092474048
chr16|DCTN5:23669946|DCTN5:23668806|rev|+	5	0.995831370171896	4.19371688493752e-21
chr16|DCTN5:23672602|DCTN5:23654275|rev|+	4	0.00591693556525345	0.134901960410124
chr16|DCTN5:23677049|DCTN5:23668806|rev|+	5	1.14638748206532e-05	0.122357456241758
chr16|DCTPP1:30435018|DCTPP1:30440488|rev|-	8	0.969663361880521	6.13153751554471e-22
chr16|DEF8:90025774|DEF8:90023918|rev|+	4	0.639201161321549	3.24204445147938e-05
chr16|DHX38:72134496|DHX38:72134334|dup|+	2	0.804311016091195	0.000390784439008772
chr16|DHX38:72138525|DHX38:72133102|rev|+	4	0.381816473327036	0.0010009979798112
chr16|DHX38:72143409|DHX38:72142371|rev|+	4	0.0166857155513046	0.119780821894456
chr16|DNAJA2:46989273|NETO2:47117712|rev|-	1	2.33043555295843e-06	0.273599589710528
chr16|DNAJA3:4500498|DNAJA3:4498733|rev|+	4	1.45965506320037e-08	0.136799794855264
chr16|DNASE1:3706754|DNASE1:3706102|rev|+	3	0.0259991797795037	0.145923378660843
chr16|DNASE1:3707112|DNASE1:3706102|rev|+	2	0.0722863865186861	0.166815747013686
chr16|DNASE1:3707342|DNASE1:3706102|rev|+	4	0.930894562353049	2.27097061454973e-09
chr16|DNASE1:3707817|DNASE1:3706102|rev|+	7	0.0573682269579621	0.00106207436519496
chr16|DNASE1:3708096|DNASE1:3706102|rev|+	4	0.738539443339651	5.0936755836531e-06
chr16|DUS2L:68072052|DUS2L:68059317|rev|+	4	0.999018433267506	4.75776726002083e-24
chr16|DUS2L:68088520|DUS2L:68087466|rev|+	1	0.32280726961603	0.137903739823473
chr16|DUS2L:68105011|DUS2L:68100219|rev|+	4	0.2889232140408	0.00294954470576233
chr16|DYNC1LI2:66754798|DYNC1LI2:66764126|rev|-	4	0.99563872133451	4.52268043297328e-18
chr16|DYNC1LI2:66761590|DYNC1LI2:66763002|rev|-	2	0.310006786013206	0.0491690333509193
chr16|E2F4:67228883|E2F4:67226663|rev|+	2	0.0579132943199204	0.175634699095
chr16|E2F4:67232821|E2F4:67227374|rev|+	3	0.992654896357627	9.94600769431682e-14
chr16|E4F1:2284782|E4F1:2283882|rev|+	4	0.909314620939731	1.16926929742221e-08
chr16|E4F1:2285144|E4F1:2285081|dup|+	5	5.49114102561775e-09	0.122357456241758
chr16|EARS2:23543977|EARS2:23563625|rev|-	4	0.000456728844107059	0.136799667473218
chr16|EARS2:23563469|EARS2:23568696|rev|-	4	0.342066369721173	0.00159135992964243
chr16|EDC4:67913874|EDC4:67913752|dup|+	3	0.000125724772617064	0.157962796768652
chr16|EDC4:67916230|EDC4:67912639|rev|+	2	0.982219683782612	4.27306475894289e-09
chr16|EDC4:67916768|EDC4:67914459|rev|+	5	0.47442251998993	2.34311503560848e-05
chr16|EEF2K:22262643|EEF2K:22262471|dup|+	5	0.962860730067771	2.98254359434543e-13
chr16|EMP2:10641396|EMP2:10641534|dup|-	5	1.38300264849551e-06	0.122357456241758
chr16|ERCC4:14029600|ERCC4:14028048|rev|+	6	0.00190124952165735	0.108329137726529
chr16|ERI2:20814117|ERI2:20814992|rev|-	5	0.209155720245114	0.00123154885126178
chr16|ESRP2:68265080|ESRP2:68267785|rev|-	4	2.66976870869917e-05	0.136799794855262
chr16|FAM192A:57186377|FAM192A:57219976|rev|-	3	0.998289976564936	8.76904171865213e-19
chr16|FANCA:89805289|FANCA:89816310|rev|-	2	0.834797936171503	0.000199167610482289
chr16|FANCA:89805885|FANCA:89849510|rev|-	4	0.00329317827001712	0.136438668724879
chr16|FANCA:89807211|FANCA:89809346|rev|-	2	0.00422487341475066	0.193458022761123
chr16|FANCA:89807211|FANCA:89815175|rev|-	5	0.00332464448470656	0.119882817879405
chr16|FANCA:89815066|FANCA:89869749|rev|-	3	0.0100636027268568	0.15665494583252
chr16|FANCA:89816137|FANCA:89838222|rev|-	3	0.262345265097919	0.0194801224834886
chr16|FANCA:89818545|FANCA:89825113|rev|-	3	0.991162705720477	3.76743681103728e-13
chr16|FANCA:89824984|FANCA:89825113|dup|-	4	0.00186665167819699	0.136746210590328
chr16|FANCA:89824984|FANCA:89828430|rev|-	3	0.978760864181867	1.35393394110437e-10
chr16|FANCA:89824984|FANCA:89833645|rev|-	3	0.00233534822398099	0.157954019095079
chr16|FANCA:89824984|FANCA:89839792|rev|-	4	0.0868724358453615	0.0388645441189422
chr16|FANCA:89828356|FANCA:89833645|rev|-	6	0.00074143909743812	0.111429577012496
chr16|FANCA:89836971|FANCA:89845411|rev|-	1	0.685522918307505	0.0179247225380432
chr16|FANCA:89836971|FANCA:89865640|rev|-	2	0.9730183251769	4.3454926963551e-08
chr16|FANCA:89836971|FANCA:89877210|rev|-	4	0.000116569521143941	0.136799794796559
chr16|FANCA:89836971|FANCA:89882394|rev|-	4	0.00212363374662932	0.13671493139982
chr16|FANCA:89846276|FANCA:89849510|rev|-	1	0.885604210986647	0.000749622073853842
chr16|FANCA:89846276|FANCA:89862426|rev|-	4	0.687852475135127	1.39959639566435e-05
chr16|FANCA:89849266|FANCA:89849510|rev|-	5	0.809613144976629	2.06231468055375e-08
chr16|FANCA:89849266|FANCA:89862426|rev|-	3	0.00136811778081221	0.157961944115972
chr16|FANCA:89849266|FANCA:89881021|rev|-	3	0.940370741786593	5.84684200823636e-08
chr16|FANCA:89857810|FANCA:89858955|rev|-	3	0.00140513664157588	0.157961832634918
chr16|FBXO31:87367491|FBXO31:87380856|rev|-	6	0.976645884394301	2.64531189921774e-17
chr16|FBXO31:87367491|FBXO31:87393972|rev|-	4	0.17869410850055	0.0110900563097264
chr16|FBXO31:87376482|FBXO31:87380856|rev|-	8	8.25426151891148e-08	0.0967320626070857
chr16|FHOD1:67263291|FHOD1:67270636|rev|-	1	0.50452873579221	0.0620956739756939
chr16|FHOD1:67263291|FHOD1:67271472|rev|-	6	0.999430473107489	1.13417228460914e-33
chr16|FLYWCH2:2946772|FLYWCH2:2933195|rev|+	2	0.674172201104287	0.00276841741101833
chr16|FTO:53878210|FTO:53844051|rev|+	6	2.04279344042337e-05	0.111696564763014
chr16|FTO:53913899|FTO:53907697|rev|+	3	1.21558072557312e-05	0.157962796769544
chr16|FTO:53922863|FTO:53878066|rev|+	5	0.00581431389112678	0.113985879361877
chr16|FTO:53922863|FTO:53907697|rev|+	5	0.0491615630879461	0.0299241114055509
chr16|FUK:70497677|FUK:70497071|rev|+	5	0.00356086460730072	0.119440754683284
chr16|FUK:70499079|FUK:70497071|rev|+	2	0.778936455460177	0.000629479486133623
chr16|FUK:70503226|FUK:70502751|rev|+	6	0.849261187180553	5.44226786097715e-11
chr16|FUK:70504329|FUK:70500034|rev|+	2	0.0490744420778558	0.180602472428825
chr16|FUK:70505255|FUK:70500034|rev|+	1	0.840090886182217	0.00230679522278782
chr16|FUS:31193985|FUS:31193718|rev|+	2	0.0448038989411232	0.182820493191471
chr16|GALNS:88884414|GALNS:88901760|rev|-	4	0.690074811926708	1.34331155960078e-05
chr16|GAN:81399083|GAN:81388009|rev|+	7	0.0464547374525687	0.00187578011183338
chr16|GAN:81410933|GAN:81388009|rev|+	6	0.094755702937047	0.00186267545301715
chr16|GDPD3:30122708|GDPD3:30123542|rev|-	4	0.239296378055611	0.00528693752405646
chr16|GGA2:23486224|GGA2:23503121|rev|-	1	0.907204223943443	0.000356501546081088
chr16|GGA2:23494243|GGA2:23498111|rev|-	6	0.0337404150630064	0.0169230675657418
chr16|GGA2:23494243|GGA2:23507099|rev|-	4	0.971575847423918	7.41070310213928e-12
chr16|GGA2:23498030|GGA2:23505699|rev|-	4	0.992316450200505	4.80222501829892e-16
chr16|GINS2:85711279|GINS2:85712272|rev|-	5	0.130719365413041	0.0048039652505681
chr16|GINS2:85711279|GINS2:85721180|rev|-	5	0.639893139098185	1.43713576664095e-06
chr16|GLG1:74491771|GLG1:74493687|rev|-	5	0.425112085860814	4.90643254560382e-05
chr16|GLG1:74491771|GLG1:74503971|rev|-	6	0.90200427724787	2.22887541790842e-12
chr16|GLG1:74493579|GLG1:74497377|rev|-	5	0.511640470179233	1.31640418354914e-05
chr16|GLG1:74493579|GLG1:74501746|rev|-	3	0.47848743669014	0.00277873640676537
chr16|GLG1:74524898|GLG1:74530542|rev|-	3	0.979544356118214	1.06719745161405e-10
chr16|GLIS2:4383520|GLIS2:4383347|dup|+	5	6.78019713375477e-05	0.122357456072543
chr16|GLYR1:4853203|GLYR1:4863839|rev|-	7	0.993296798947815	2.47738523911714e-25
chr16|GLYR1:4861170|GLYR1:4862249|rev|-	6	0.998770177110386	8.34342006796455e-30
chr16|GLYR1:4861623|GLYR1:4882913|rev|-	4	0.97463811658809	3.39645445318126e-12
chr16|GNPTG:1412321|GNPTG:1402102|rev|+	1	0.000397150699097698	0.273599589710357
chr16|GOT2:58741034|GOT2:58750083|rev|-	7	3.25749697237366e-12	0.10341092474048
chr16|GOT2:58741034|GOT2:58752592|rev|-	1	0.944511986173541	4.9720888071031e-05
chr16|GOT2:58749917|GOT2:58750717|rev|-	3	0.0369601298522869	0.135408286386965
chr16|GOT2:58753099|GOT2:58757806|rev|-	8	2.86975939973061e-13	0.0967320626070857
chr16|GPT2:46934702|GPT2:46931559|rev|+	4	0.79172114500144	1.40783892809531e-06
chr16|GPT2:46943839|GPT2:46931559|rev|+	2	0.989442933846931	1.8862618791995e-10
chr16|GPT2:46952669|GPT2:46931559|rev|+	3	0.911371543961514	4.81870051143671e-07
chr16|GSE1:85667738|GSE1:85667519|dup|+	1	0.927954176836326	0.000138787369206448
chr16|GSE1:85682357|GSE1:85667519|rev|+	3	5.51582599436228e-05	0.157962796769542
chr16|GSE1:85688597|GSE1:85667519|rev|+	3	0.973104004054937	5.86944019268411e-10
chr16|GSE1:85689523|GSE1:85667519|rev|+	5	0.0177209484232199	0.0784340280396745
chr16|GSE1:85691210|GSE1:85667519|rev|+	4	0.987724287618547	1.81469962524729e-14
chr16|GSE1:85695371|GSE1:85667519|rev|+	2	0.00519401070300945	0.193449754967645
chr16|GSE1:85696699|GSE1:85667519|rev|+	4	0.793473196752915	1.3422293448599e-06
chr16|GSE1:85697220|GSE1:85667519|rev|+	4	8.94110517261809e-08	0.136799794855264
chr16|GSE1:85699953|GSE1:85667519|rev|+	5	0.997931254775047	4.98164318738199e-24
chr16|GSPT1:11969617|GSPT1:11971437|rev|-	5	0.998032058718427	3.02633199389309e-24
chr16|GSPT1:11976871|GSPT1:11979131|rev|-	5	0.618241103546096	2.16193476965516e-06
chr16|GSPT1:11984918|GSPT1:11990642|rev|-	5	0.97067310997032	5.17843065422567e-14
chr16|GTF3C1:27471933|GTF3C1:27504617|rev|-	6	0.0151766487522573	0.0464711579814307
chr16|GTF3C1:27506083|GTF3C1:27510054|rev|-	4	1.97427188435686e-05	0.136799794855264
chr16|HAGH:1872300|HAGH:1873038|rev|-	3	0.00424538669760127	0.157876434783619
chr16|HAGHL:778029|HAGHL:777964|dup|+	4	0.000411279103707965	0.136799719551478
chr16|HCFC1R1:3073233|MEFV:3306627|rev|-	1	4.5974725532506e-06	0.273599589710528
chr16|HERPUD1:56976149|HERPUD1:56969146|rev|+	8	5.12258208862747e-06	0.0967320625956478
chr16|HERPUD1:56976149|HERPUD1:56970598|rev|+	4	0.460953090929355	0.000387399555093351
chr16|HP:72094955|HP:72090059|rev|+	4	0.00538112575833576	0.135318405243744
chr16|HSD3B7:30998025|HSD3B7:30997925|dup|+	5	0.832997898854141	8.76740800088033e-09
chr16|IL4R:27364017|IL4R:27351506|rev|+	3	0.238747459454022	0.0238284865580172
chr16|IL4R:27364017|IL4R:27357787|rev|+	5	0.00202513873401154	0.121691123374405
chr16|IQCK:19800244|IQCK:19775169|rev|+	5	0.0905331215543221	0.0108927674585123
chr16|IST1:71955356|IST1:71954641|rev|+	2	0.91866237582154	9.86268246376542e-06
chr16|ITFG1:47345150|ITFG1:47462809|rev|-	3	0.360803206298698	0.00830326488802978
chr16|ITFG1:47345150|ITFG1:47485381|rev|-	4	0.000162000439428844	0.13679979441396
chr16|ITFG1:47345150|ITFG1:47493086|rev|-	3	0.627681643681886	0.000524020252700271
chr16|ITPRIPL2:19132952|ITPRIPL2:19125962|dup|+	7	0.829393830107475	1.10118376303344e-12
chr16|KARS:75661621|KARS:75664406|rev|-	4	0.0262187093506599	0.103337982610492
chr16|KAT8:31131835|SRCAP:30720833|rev|+	1	7.60886249266992e-08	0.273599589710528
chr16|KAT8:31142221|ZNF48:30406739|rev|+	1	3.70003968608368e-09	0.273599589710528
chr16|KATNB1:57789150|KATNB1:57785552|rev|+	5	0.521691682002435	1.12244564347356e-05
chr16|KATNB1:57789406|KATNB1:57778305|rev|+	3	0.876702670132253	2.58123793100318e-06
chr16|KDM8:27226329|KDM8:27224905|rev|+	5	0.156793070334602	0.00297634660843561
chr16|KIAA0556:27710920|KIAA0556:27710854|dup|+	4	0.00491022474837273	0.135642236966972
chr16|KIF22:29811369|KIF22:29810948|rev|+	4	0.998177532067076	1.87049176787736e-21
chr16|KIF22:29816706|KIF22:29811233|rev|+	3	0.000130824834621348	0.15796279676837
chr16|KLHDC4:87742870|KLHDC4:87764250|rev|-	5	0.998375203524019	4.37394129199482e-25
chr16|KLHDC4:87760370|KLHDC4:87764250|rev|-	5	0.983827938939869	5.11063716879249e-16
chr16|KLHDC4:87764157|KLHDC4:87788898|rev|-	2	0.613736976417882	0.00525031151237582
chr16|KLHDC4:87782278|KLHDC4:87795646|rev|-	2	0.992761584199379	1.6834970954114e-11
chr16|LCMT1:25189551|LCMT1:25123046|rev|+	5	0.952000785941109	1.90205579672931e-12
chr16|LCMT1:25189551|LCMT1:25139795|rev|+	5	0.999701969947254	3.33126180029806e-33
chr16|LCMT1:25189551|LCMT1:25186257|rev|+	1	0.497952047374006	0.064286201263263
chr16|LITAF:11647388|LITAF:11647545|dup|-	7	0.0413410992667565	0.00251440946741884
chr16|LITAF:11647388|LITAF:11650591|rev|-	3	0.0189518297795876	0.151694163752932
chr16|LMF1:919882|LMF1:1004666|rev|-	3	0.968433902196038	1.54392046970656e-09
chr16|LMF1:929569|LMF1:1004666|rev|-	3	0.0416254156938147	0.130707629289396
chr16|LMF1:929569|LMF1:929737|dup|-	6	0.000186951895515872	0.111695072478725
chr16|LMF1:929569|LMF1:961079|rev|-	6	0.00524580588025824	0.0899382565433787
chr16|LMF1:960930|LMF1:1004666|rev|-	1	0.484508943094266	0.0688953362787542
chr16|LMF1:981641|LMF1:1004666|rev|-	3	0.239763063149928	0.0236227978747869
chr16|LOC100271836:21475023|LOC100271836:21475314|dup|-	4	4.60190463940085e-06	0.136799794855264
chr16|LOC100271836:21475023|LOC100271836:21489467|rev|-	1	0.933057858121997	0.000104550458272621
chr16|LOC100271836:21475023|LOC100271836:21495856|rev|-	3	0.990449217931421	6.52700849700415e-13
chr16|LOC100271836:21475023|SLC7A5P2:21531765|rev|-	2	0.995595850173843	5.69424957667317e-13
chr16|LOC283922:74385937|LOC283922:74386276|rev|-	3	4.28441070666546e-05	0.157962796769544
chr16|LONP2:48286276|LONP2:48286041|dup|+	7	0.00341717232722863	0.0736560119923387
chr16|LONP2:48311390|LONP2:48292528|rev|+	2	0.398731431238312	0.0283755502911955
chr16|LONP2:48337216|LONP2:48286041|rev|+	4	0.982029849324713	3.00204286811373e-13
chr16|LONP2:48337216|LONP2:48311248|rev|+	2	0.852684500648087	0.000125137012858038
chr16|LONP2:48382201|LONP2:48381417|rev|+	1	0.00615275051460674	0.273597760178028
chr16|MAPK8IP3:1779579|MAPK8IP3:1774557|rev|+	3	0.977561485828137	1.91282741319738e-10
chr16|MAZ:29821085|MAZ:29819550|rev|+	4	0.000165819180949886	0.13679979434825
chr16|MBTPS1:84089609|MBTPS1:84103643|rev|-	5	1.28855405310301e-06	0.122357456241758
chr16|MBTPS1:84094286|MBTPS1:84103643|rev|-	2	0.688824767331753	0.00232717031304393
chr16|MBTPS1:84099294|MBTPS1:84103643|rev|-	6	1.79627318185779e-05	0.111696564767558
chr16|MBTPS1:84100093|MBTPS1:84103643|rev|-	6	0.000672068715723045	0.111500927533701
chr16|MBTPS1:84101271|MBTPS1:84103643|rev|-	5	0.000115968541863603	0.122357452345824
chr16|MBTPS1:84101943|MBTPS1:84103643|rev|-	6	0.269093731633737	3.96805829810728e-05
chr16|MBTPS1:84115351|MBTPS1:84115513|dup|-	5	0.0233361387041949	0.0650897632923708
chr16|METTL22:8722967|METTL22:8719352|rev|+	3	0.0511562265257037	0.121109052341555
chr16|METTL22:8722967|METTL22:8722586|dup|+	3	0.0697185400367269	0.103454393617029
chr16|METTL22:8738582|METTL22:8729024|rev|+	3	0.015677311177608	0.153896111335762
chr16|METTL9:21636436|METTL9:21623965|rev|+	5	4.60446559875386e-06	0.122357456241758
chr16|METTL9:21668792|METTL9:21623965|rev|+	2	0.99043941716485	1.01280186359575e-10
chr16|MGRN1:4702825|MGRN1:4701963|rev|+	6	0.354673785426029	8.54439401874891e-06
